Date,Close,High,Low,Open,Volume
2021-11-13,149.38999938964844,150.4499969482422,149.35000610351562,150.4499969482422,877
2021-11-14,149.67999267578125,150.2100067138672,149.10000610351562,149.38999938964844,153238
2021-11-15,149.9199981689453,151.8800048828125,149.25999450683594,149.67999267578125,45427
2021-11-16,150.91000366210938,151.52000427246094,149.5,149.9199981689453,18972
2021-11-17,153.57000732421875,155.02999877929688,150.6699981689453,150.9199981689453,95062
2021-11-18,157.5800018310547,158.77000427246094,153.33999633789062,153.57000732421875,15287
2021-11-19,161.38999938964844,161.47000122070312,157.02000427246094,157.5800018310547,25918
2021-11-20,160.64999389648438,161.74000549316406,160.63999938964844,161.41000366210938,8357
2021-11-21,161.47000122070312,161.74000549316406,160.64999389648438,160.64999389648438,8583
2021-11-22,161.5,165.8699951171875,160.52000427246094,161.44000244140625,53937
2021-11-23,161.6999969482422,161.85000610351562,159.30999755859375,161.5,8697
2021-11-24,161.4600067138672,162.3000030517578,159.2100067138672,161.5800018310547,8587
2021-11-25,161.8699951171875,163.4600067138672,161.75999450683594,162.0500030517578,7625
2021-11-26,157.97999572753906,162.8699951171875,153.25,162.8699951171875,60481
2021-11-27,157.97999572753906,158.57000732421875,156.83999633789062,157.97999572753906,1411
2021-11-28,157.3800048828125,158.6699981689453,156.2100067138672,157.97999572753906,14090
2021-11-29,160.88999938964844,161.19000244140625,157.3699951171875,157.3699951171875,171816
2021-11-30,166.39999389648438,167.22000122070312,158.9499969482422,160.88999938964844,106844
2021-12-01,165.52999877929688,170.30999755859375,164.16000366210938,166.39999389648438,0
2021-12-02,163.6300048828125,167.52000427246094,159.0,165.61000061035156,0
2021-12-03,162.17999267578125,165.08999633789062,159.33999633789062,163.6300048828125,7792
2021-12-04,161.8300018310547,162.7100067138672,0.0,162.10000610351562,11942
2021-12-05,161.8300018310547,162.6999969482422,160.3699951171875,161.8300018310547,684
2021-12-06,165.0800018310547,168.1199951171875,161.49000549316406,161.8300018310547,14494
2021-12-07,172.74000549316406,173.91000366210938,165.0500030517578,165.0800018310547,40227
2021-12-08,174.7899932861328,175.9600067138672,171.07000732421875,172.74000549316406,12748
2021-12-09,174.6300048828125,176.83999633789062,173.67999267578125,174.67999267578125,5809
2021-12-10,180.27000427246094,180.4199981689453,174.22999572753906,174.6199951171875,360919
2021-12-11,180.47999572753906,180.5,180.1199951171875,180.4199981689453,1649
2021-12-12,179.83999633789062,180.7100067138672,179.0800018310547,180.47999572753906,7347
2021-12-13,175.5,182.27000427246094,175.5,179.86000061035156,22315
2021-12-14,173.5,177.75999450683594,172.63999938964844,175.5,14775
2021-12-15,180.35000610351562,180.47999572753906,172.64999389648438,174.27999877929688,41320
2021-12-16,171.7899932861328,181.58999633789062,171.07000732421875,180.35000610351562,28824
2021-12-17,172.0800018310547,173.36000061035156,169.8699951171875,171.97999572753906,24352
2021-12-18,173.0500030517578,173.17999267578125,171.30999755859375,172.0800018310547,2041
2021-12-19,172.3300018310547,173.17999267578125,171.55999755859375,173.0500030517578,6415
2021-12-20,171.2100067138672,172.3300018310547,167.5399932861328,172.3300018310547,9425
2021-12-21,173.0,173.4600067138672,169.47999572753906,171.08999633789062,190879
2021-12-22,175.64999389648438,176.08999633789062,171.24000549316406,172.85000610351562,18878
2021-12-23,176.38999938964844,176.85000610351562,175.3800048828125,175.64999389648438,4815
2021-12-24,177.07000732421875,177.10000610351562,175.80999755859375,176.38999938964844,2429
2021-12-25,176.0,177.07000732421875,175.97999572753906,177.07000732421875,405
2021-12-26,176.41000366210938,177.07000732421875,175.97000122070312,176.0,4308
2021-12-27,180.13999938964844,180.52999877929688,176.25,176.41000366210938,58776
2021-12-28,180.13999938964844,181.41000366210938,178.99000549316406,180.13999938964844,7197
2021-12-29,179.39999389648438,180.9600067138672,178.60000610351562,180.13999938964844,2083
2021-12-30,180.72999572753906,180.72999572753906,178.52999877929688,179.3800048828125,4133
2021-12-31,177.2899932861328,180.72999572753906,177.2899932861328,180.72999572753906,10361
2022-01-01,177.38999938964844,178.47999572753906,177.19000244140625,177.2899932861328,1071
2022-01-02,178.85000610351562,178.85000610351562,177.3800048828125,177.38999938964844,1102
2022-01-03,181.7100067138672,183.27000427246094,177.74000549316406,178.82000732421875,23434
2022-01-04,179.6699981689453,183.6999969482422,179.35000610351562,181.7899932861328,74297
2022-01-05,174.89999389648438,180.25999450683594,174.1999969482422,179.69000244140625,38460
2022-01-06,172.64999389648438,175.6300048828125,171.97999572753906,174.89999389648438,33072
2022-01-07,172.7100067138672,174.07000732421875,171.24000549316406,172.64999389648438,28917
2022-01-08,172.77000427246094,172.8800048828125,171.50999450683594,172.7100067138672,773
2022-01-09,172.35000610351562,172.77000427246094,171.61000061035156,172.75999450683594,17973
2022-01-10,172.6999969482422,172.8000030517578,168.55999755859375,172.35000610351562,17066
2022-01-11,175.42999267578125,175.7899932861328,171.25,172.67999267578125,17076
2022-01-12,175.27999877929688,177.13999938964844,174.8000030517578,175.42999267578125,54278
2022-01-13,172.5500030517578,176.66000366210938,172.16000366210938,175.27999877929688,55685
2022-01-14,173.50999450683594,173.6999969482422,170.8800048828125,172.5500030517578,1408
2022-01-15,174.19000244140625,174.19000244140625,172.8699951171875,173.9199981689453,26409
2022-01-16,173.22999572753906,174.19000244140625,172.82000732421875,174.19000244140625,34513
2022-01-17,173.86000061035156,174.1999969482422,172.9600067138672,173.22999572753906,711
2022-01-18,169.97000122070312,173.86000061035156,169.7899932861328,173.86000061035156,3623
2022-01-19,165.9499969482422,171.14999389648438,165.5800018310547,169.8699951171875,17719
2022-01-20,163.14999389648438,169.63999938964844,162.1199951171875,165.77999877929688,7274
2022-01-21,161.61000061035156,166.22999572753906,161.50999450683594,163.14999389648438,9104
2022-01-22,161.82000732421875,162.2100067138672,161.02000427246094,161.61000061035156,38244
2022-01-23,161.9600067138672,161.9600067138672,160.9499969482422,161.82000732421875,33484
2022-01-24,161.0399932861328,163.4600067138672,156.4499969482422,161.9600067138672,118049
2022-01-25,160.2899932861328,162.72999572753906,156.35000610351562,161.0399932861328,250845
2022-01-26,162.19000244140625,164.36000061035156,158.44000244140625,160.2899932861328,17186
2022-01-27,166.9600067138672,167.9499969482422,157.86000061035156,162.02000427246094,71998
2022-01-28,170.47000122070312,170.47000122070312,162.16000366210938,166.86000061035156,151086
2022-01-29,171.2100067138672,171.2100067138672,170.3000030517578,170.47000122070312,12270
2022-01-30,170.27999877929688,171.25,170.27999877929688,171.2100067138672,10211
2022-01-31,174.77999877929688,174.86000061035156,169.77000427246094,170.27999877929688,107067
2022-02-01,174.52999877929688,175.8699951171875,172.6699981689453,174.77999877929688,86480
2022-02-02,173.8699951171875,175.89999389648438,173.77000427246094,174.57000732421875,17572
2022-02-03,174.10000610351562,176.1300048828125,172.77999877929688,173.8699951171875,66380
2022-02-04,172.44000244140625,175.5399932861328,170.41000366210938,174.25,11441
2022-02-05,171.89999389648438,173.1999969482422,171.6699981689453,172.44000244140625,11701
2022-02-06,172.44000244140625,173.08999633789062,171.6699981689453,171.89999389648438,795
2022-02-07,172.3000030517578,173.8699951171875,171.22000122070312,172.5399932861328,13521
2022-02-08,175.5399932861328,175.64999389648438,171.4199981689453,172.3300018310547,14224
2022-02-09,176.39999389648438,176.8800048828125,175.02000427246094,175.55999755859375,393594
2022-02-10,171.82000732421875,176.39999389648438,171.7899932861328,176.39999389648438,388275
2022-02-11,168.0500030517578,173.0399932861328,168.0500030517578,171.82000732421875,214277
2022-02-12,169.27000427246094,169.3000030517578,168.0,168.0500030517578,6487
2022-02-13,168.77000427246094,169.27000427246094,167.91000366210938,169.27000427246094,1190
2022-02-14,168.99000549316406,169.58999633789062,166.30999755859375,168.75999450683594,792967
2022-02-15,172.58999633789062,172.88999938964844,168.72000122070312,169.05999755859375,34779
2022-02-16,172.47999572753906,173.36000061035156,170.5,172.57000732421875,40488
2022-02-17,169.39999389648438,172.5,168.5500030517578,172.4600067138672,75583
2022-02-18,167.16000366210938,170.4600067138672,166.57000732421875,169.39999389648438,4181
2022-02-19,167.2100067138672,167.8000030517578,166.16000366210938,167.16000366210938,4176
2022-02-20,165.75999450683594,167.2100067138672,165.75999450683594,167.2100067138672,215
2022-02-21,165.8699951171875,168.35000610351562,164.80999755859375,165.75999450683594,3493
2022-02-22,165.10000610351562,167.50999450683594,162.5,165.8300018310547,206838
2022-02-23,160.30999755859375,167.3000030517578,160.0,165.3000030517578,45175
2022-02-24,161.4199981689453,162.88999938964844,152.22000122070312,160.30999755859375,287292
2022-02-25,164.5399932861328,165.0500030517578,160.33999633789062,161.4199981689453,3670
2022-02-26,164.0500030517578,165.3300018310547,163.88999938964844,164.5399932861328,19112
2022-02-27,163.05999755859375,165.08999633789062,163.05999755859375,164.0500030517578,4307
2022-02-28,165.5399932861328,165.7100067138672,160.58999633789062,163.05999755859375,135370
2022-03-01,163.36000061035156,166.57000732421875,162.3000030517578,165.5399932861328,17240
2022-03-02,166.14999389648438,167.39999389648438,162.47000122070312,163.57000732421875,7703
2022-03-03,166.72000122070312,168.83999633789062,165.8300018310547,166.1999969482422,5867
2022-03-04,163.6699981689453,166.83999633789062,162.35000610351562,166.6999969482422,6092
2022-03-05,163.14999389648438,163.7899932861328,162.02999877929688,163.69000244140625,4350
2022-03-06,162.3000030517578,163.66000366210938,161.91000366210938,163.14999389648438,200623
2022-03-07,158.97999572753906,164.99000549316406,158.67999267578125,162.3000030517578,9230
2022-03-08,157.1199951171875,162.88999938964844,156.10000610351562,158.72999572753906,101306
2022-03-09,162.24000549316406,163.50999450683594,157.1199951171875,157.1199951171875,94131
2022-03-10,158.86000061035156,162.74000549316406,156.27999877929688,162.24000549316406,14909
2022-03-11,155.1199951171875,161.82000732421875,154.8000030517578,159.0,38794
2022-03-12,155.8000030517578,155.85000610351562,154.3000030517578,155.1199951171875,578
2022-03-13,155.50999450683594,155.97999572753906,155.49000549316406,155.8000030517578,1400
2022-03-14,150.97000122070312,156.35000610351562,150.5,155.50999450683594,40206
2022-03-15,154.91000366210938,155.5800018310547,149.47999572753906,150.97000122070312,52970
2022-03-16,159.25,160.25,154.80999755859375,155.02999877929688,24386
2022-03-17,160.08999633789062,160.92999267578125,157.99000549316406,159.22999572753906,11547
2022-03-18,163.8300018310547,164.5399932861328,158.6699981689453,160.08999633789062,22235
2022-03-19,165.0,165.1999969482422,163.97000122070312,164.64999389648438,2122
2022-03-20,164.5800018310547,165.1999969482422,163.97000122070312,165.0,3222
2022-03-21,165.3800048828125,166.5,163.1699981689453,164.55999755859375,558447
2022-03-22,168.9199981689453,169.50999450683594,164.8699951171875,165.52999877929688,369460
2022-03-23,170.7899932861328,172.6300048828125,167.9600067138672,168.88999938964844,365505
2022-03-24,173.80999755859375,174.24000549316406,170.57000732421875,170.7899932861328,101810
2022-03-25,174.83999633789062,175.50999450683594,173.10000610351562,173.80999755859375,11969
2022-03-26,175.3000030517578,175.32000732421875,173.91000366210938,174.83999633789062,143465
2022-03-27,174.38999938964844,175.3000030517578,174.25999450683594,175.3000030517578,5938
2022-03-28,175.4199981689453,175.9600067138672,170.69000244140625,174.38999938964844,1051975
2022-03-29,178.32000732421875,179.10000610351562,175.0,175.41000366210938,335812
2022-03-30,177.9499969482422,179.64999389648438,176.9199981689453,178.32000732421875,151894
2022-03-31,174.8800048828125,179.3699951171875,174.72999572753906,177.9600067138672,436445
2022-04-01,174.64999389648438,176.39999389648438,172.19000244140625,174.85000610351562,411313
2022-04-02,173.5,174.82000732421875,173.33999633789062,174.64999389648438,4723
2022-04-03,173.49000549316406,174.82000732421875,173.3000030517578,173.5,4001
2022-04-04,178.25,179.05999755859375,173.42999267578125,173.49000549316406,433486
2022-04-05,175.07000732421875,178.82000732421875,174.6699981689453,178.25,38125
2022-04-06,171.22000122070312,175.22999572753906,170.4600067138672,175.07000732421875,72437
2022-04-07,172.4199981689453,173.4199981689453,170.19000244140625,171.22000122070312,57446
2022-04-08,170.4499969482422,173.74000549316406,169.50999450683594,172.4199981689453,37403
2022-04-09,170.4499969482422,170.60000610351562,170.11000061035156,170.4499969482422,982
2022-04-10,170.1199951171875,170.60000610351562,170.11000061035156,170.4499969482422,371
2022-04-11,165.64999389648438,170.14999389648438,165.64999389648438,170.0399932861328,66812
2022-04-12,168.1699981689453,169.9199981689453,164.85000610351562,165.66000366210938,73953
2022-04-13,170.30999755859375,171.1199951171875,167.08999633789062,168.1699981689453,3988
2022-04-14,165.6300048828125,171.2100067138672,165.3300018310547,170.30999755859375,171753
2022-04-15,165.72000122070312,166.05999755859375,165.3699951171875,165.6199951171875,30688
2022-04-16,165.72000122070312,165.77999877929688,165.39999389648438,165.72000122070312,26805
2022-04-17,164.92999267578125,165.80999755859375,164.75999450683594,165.72000122070312,11957
2022-04-18,166.22999572753906,166.57000732421875,163.9600067138672,164.92999267578125,189565
2022-04-19,166.66000366210938,167.89999389648438,164.16000366210938,166.27000427246094,433043
2022-04-20,168.05999755859375,169.25,165.1699981689453,166.66000366210938,14936
2022-04-21,166.52999877929688,171.61000061035156,166.05999755859375,168.05999755859375,15892
2022-04-22,161.92999267578125,167.74000549316406,161.58999633789062,166.3699951171875,430472
2022-04-23,161.77999877929688,162.14999389648438,160.5,161.92999267578125,26914
2022-04-24,161.69000244140625,162.0,160.42999267578125,161.77999877929688,3906
2022-04-25,163.2100067138672,163.27000427246094,158.86000061035156,161.67999267578125,135955
2022-04-26,157.02999877929688,163.2899932861328,157.02999877929688,163.2100067138672,83562
2022-04-27,159.0,161.27000427246094,156.4600067138672,157.02999877929688,43076
2022-04-28,159.75999450683594,166.30999755859375,159.0,159.0,509513
2022-04-29,158.25,166.22999572753906,157.57000732421875,159.75999450683594,33878
2022-04-30,158.1999969482422,159.17999267578125,157.39999389648438,158.25,16146
2022-05-01,158.47000122070312,159.11000061035156,158.1999969482422,158.1999969482422,1275
2022-05-02,158.0500030517578,159.61000061035156,153.5800018310547,158.47000122070312,27023
2022-05-03,159.9199981689453,160.67999267578125,156.99000549316406,158.0500030517578,24380
2022-05-04,165.8699951171875,166.57000732421875,159.38999938964844,159.9199981689453,10219
2022-05-05,157.83999633789062,166.19000244140625,155.41000366210938,165.8699951171875,370217
2022-05-06,157.64999389648438,159.3800048828125,154.5,157.83999633789062,271376
2022-05-07,156.52999877929688,157.72999572753906,156.52999877929688,157.64999389648438,3038
2022-05-08,156.25,157.72999572753906,155.63999938964844,156.52999877929688,4068
2022-05-09,152.83999633789062,156.4199981689453,151.8699951171875,156.25,295534
2022-05-10,154.33999633789062,156.83999633789062,151.39999389648438,152.83999633789062,33280
2022-05-11,147.07000732421875,156.6999969482422,146.27999877929688,154.5500030517578,80914
2022-05-12,144.27999877929688,147.44000244140625,139.3800048828125,147.07000732421875,349771
2022-05-13,147.9199981689453,148.25999450683594,143.52000427246094,144.27999877929688,37614
2022-05-14,147.86000061035156,147.9199981689453,146.74000549316406,147.9199981689453,228
2022-05-15,148.22000122070312,148.22000122070312,146.77000427246094,147.86000061035156,24868
2022-05-16,146.11000061035156,148.22000122070312,144.6199951171875,148.22000122070312,23730
2022-05-17,149.7100067138672,150.0,145.9199981689453,146.11000061035156,40079
2022-05-18,140.5800018310547,149.97999572753906,140.1999969482422,149.85000610351562,13876
2022-05-19,138.41000366210938,141.66000366210938,136.92999267578125,140.5800018310547,85828
2022-05-20,138.3300018310547,140.57000732421875,132.94000244140625,138.41000366210938,145904
2022-05-21,138.1999969482422,138.35000610351562,137.3300018310547,138.3300018310547,1030
2022-05-22,138.7899932861328,138.99000549316406,137.9199981689453,138.1999969482422,14972
2022-05-23,141.39999389648438,143.3800048828125,138.1999969482422,138.7899932861328,87382
2022-05-24,141.50999450683594,142.00999450683594,137.57000732421875,141.39999389648438,78256
2022-05-25,140.4199981689453,142.0500030517578,138.5800018310547,141.50999450683594,43485
2022-05-26,144.24000549316406,144.3699951171875,137.55999755859375,140.36000061035156,22321
2022-05-27,149.99000549316406,149.99000549316406,143.47999572753906,144.24000549316406,20621
2022-05-28,150.97999572753906,150.99000549316406,149.72000122070312,149.99000549316406,1495
2022-05-29,150.94000244140625,151.11000061035156,150.0,150.97999572753906,1811
2022-05-30,149.9600067138672,152.57000732421875,149.8000030517578,150.94000244140625,2754
2022-05-31,149.77999877929688,150.63999938964844,147.19000244140625,149.83999633789062,29521
2022-06-01,148.27999877929688,151.75,147.91000366210938,149.7899932861328,19713
2022-06-02,151.8699951171875,151.8800048828125,147.24000549316406,148.27000427246094,18629
2022-06-03,145.75999450683594,151.8800048828125,144.6699981689453,151.8800048828125,22448
2022-06-04,144.86000061035156,145.8699951171875,144.86000061035156,145.74000549316406,929
2022-06-05,145.52999877929688,145.88999938964844,144.86000061035156,144.86000061035156,652
2022-06-06,146.42999267578125,148.72000122070312,145.1999969482422,145.5800018310547,26982
2022-06-07,148.6300048828125,149.02999877929688,144.1300048828125,146.47999572753906,22657
2022-06-08,148.24000549316406,149.8800048828125,147.4199981689453,148.6300048828125,52432
2022-06-09,143.25,149.39999389648438,142.2899932861328,148.32000732421875,15012
2022-06-10,137.25,144.0500030517578,137.25,143.25,36732
2022-06-11,138.32000732421875,138.42999267578125,137.14999389648438,137.25,19382
2022-06-12,136.22000122070312,138.32000732421875,136.22000122070312,138.32000732421875,6201
2022-06-13,132.47999572753906,137.25,131.6199951171875,136.22000122070312,54280
2022-06-14,133.7100067138672,134.89999389648438,131.7100067138672,132.63999938964844,13781
2022-06-15,137.0399932861328,137.25,132.82000732421875,133.80999755859375,14126
2022-06-16,130.69000244140625,137.66000366210938,129.4199981689453,137.0399932861328,27632
2022-06-17,131.50999450683594,132.92999267578125,130.1999969482422,130.69000244140625,37176
2022-06-18,131.3300018310547,132.5,131.24000549316406,131.50999450683594,7248
2022-06-19,131.61000061035156,132.25999450683594,131.32000732421875,131.3300018310547,1236
2022-06-20,131.77000427246094,133.44000244140625,131.02000427246094,131.61000061035156,20777
2022-06-21,135.88999938964844,137.11000061035156,131.60000610351562,131.77000427246094,23785
2022-06-22,134.75999450683594,137.7899932861328,132.92999267578125,135.88999938964844,18372
2022-06-23,138.42999267578125,138.82000732421875,134.49000549316406,134.58999633789062,6786
2022-06-24,141.39999389648438,141.7899932861328,138.33999633789062,138.42999267578125,8891
2022-06-25,141.9499969482422,141.9499969482422,141.24000549316406,141.4199981689453,10277
2022-06-26,141.58999633789062,142.25999450683594,141.22999572753906,141.9499969482422,2166
2022-06-27,142.17999267578125,143.5,141.1999969482422,141.58999633789062,4157
2022-06-28,137.89999389648438,143.4600067138672,137.1300048828125,142.1999969482422,14870
2022-06-29,139.38999938964844,140.7899932861328,137.07000732421875,137.89999389648438,8959
2022-06-30,137.05999755859375,139.6699981689453,134.0399932861328,139.55999755859375,388189
2022-07-01,138.75,139.2100067138672,135.69000244140625,137.0,62813
2022-07-02,138.67999267578125,139.60000610351562,138.66000366210938,138.75999450683594,4348
2022-07-03,139.3300018310547,139.6300048828125,138.67999267578125,138.67999267578125,3972
2022-07-04,140.02000427246094,140.02000427246094,137.8800048828125,139.3300018310547,495
2022-07-05,141.58999633789062,141.75999450683594,137.17999267578125,140.02000427246094,177017
2022-07-06,142.97999572753906,144.07000732421875,140.38999938964844,141.6300048828125,41914
2022-07-07,146.22000122070312,146.64999389648438,142.69000244140625,143.02000427246094,41104
2022-07-08,147.5,147.6300048828125,144.8000030517578,146.22000122070312,51467
2022-07-09,147.3800048828125,147.63999938964844,146.6199951171875,147.4499969482422,13049
2022-07-10,146.3300018310547,147.52000427246094,146.13999938964844,147.3800048828125,4338
2022-07-11,145.0,147.1300048828125,144.14999389648438,146.3300018310547,200880
2022-07-12,145.72000122070312,148.6199951171875,143.36000061035156,145.02999877929688,91661
2022-07-13,144.75,146.91000366210938,142.7899932861328,145.7899932861328,88354
2022-07-14,149.47999572753906,149.47999572753906,143.52999877929688,144.69000244140625,320414
2022-07-15,150.39999389648438,150.85000610351562,148.39999389648438,149.47999572753906,18870
2022-07-16,150.6999969482422,150.9600067138672,149.66000366210938,150.39999389648438,336
2022-07-17,151.0,151.25999450683594,149.75,150.6999969482422,1839
2022-07-18,146.89999389648438,152.1199951171875,146.5399932861328,151.0,31553
2022-07-19,151.88999938964844,151.91000366210938,146.80999755859375,146.80999755859375,9536
2022-07-20,152.6300048828125,153.85000610351562,151.02000427246094,151.88999938964844,426770
2022-07-21,154.80999755859375,155.91000366210938,151.92999267578125,152.6300048828125,56336
2022-07-22,154.55999755859375,156.30999755859375,153.44000244140625,154.85000610351562,108112
2022-07-23,154.5,154.7899932861328,153.5500030517578,154.77000427246094,4680
2022-07-24,154.3800048828125,154.5,153.69000244140625,154.5,847
2022-07-25,153.07000732421875,155.52999877929688,152.6300048828125,154.3800048828125,19067
2022-07-26,152.88999938964844,153.22999572753906,151.16000366210938,152.92999267578125,324415
2022-07-27,157.10000610351562,157.38999938964844,152.4600067138672,152.80999755859375,324861
2022-07-28,162.72000122070312,165.38999938964844,154.75,157.10000610351562,84040
2022-07-29,162.91000366210938,164.0800018310547,160.0800018310547,162.72000122070312,179783
2022-07-30,161.8000030517578,163.1999969482422,161.6300048828125,162.88999938964844,58060
2022-07-31,162.5,162.7899932861328,161.64999389648438,161.64999389648438,4308
2022-08-01,161.6300048828125,163.74000549316406,161.10000610351562,162.47000122070312,26679
2022-08-02,159.9600067138672,162.69000244140625,159.83999633789062,161.6300048828125,44063
2022-08-03,165.74000549316406,166.77999877929688,159.83999633789062,159.9600067138672,33865
2022-08-04,166.27000427246094,167.25999450683594,164.85000610351562,165.74000549316406,24032
2022-08-05,165.72999572753906,166.6999969482422,163.00999450683594,165.88999938964844,231751
2022-08-06,165.5500030517578,165.72999572753906,164.36000061035156,165.72999572753906,311
2022-08-07,164.27999877929688,165.55999755859375,164.27999877929688,165.5500030517578,3950
2022-08-08,165.32000732421875,167.8800048828125,164.27999877929688,164.27999877929688,98346
2022-08-09,165.05999755859375,165.9600067138672,163.6199951171875,165.32000732421875,168135
2022-08-10,169.1699981689453,169.60000610351562,164.6699981689453,165.05999755859375,205814
2022-08-11,169.11000061035156,170.99000549316406,168.44000244140625,169.1699981689453,84054
2022-08-12,172.02999877929688,172.25,168.74000549316406,169.22999572753906,145129
2022-08-13,172.8000030517578,173.0,171.47000122070312,172.02999877929688,156267
2022-08-14,171.60000610351562,172.92999267578125,171.47000122070312,172.8000030517578,1726
2022-08-15,173.33999633789062,173.52000427246094,170.75,171.60000610351562,15374
2022-08-16,173.72000122070312,173.8699951171875,171.9199981689453,173.33999633789062,212630
2022-08-17,173.6199951171875,176.27000427246094,172.32000732421875,173.72000122070312,211326
2022-08-18,174.0800018310547,175.0,172.8000030517578,173.6199951171875,56576
2022-08-19,171.67999267578125,174.6199951171875,171.47000122070312,174.0800018310547,215812
2022-08-20,170.1999969482422,171.67999267578125,170.19000244140625,171.67999267578125,2801
2022-08-21,171.02000427246094,171.49000549316406,170.1999969482422,170.1999969482422,907
2022-08-22,168.27999877929688,171.02999877929688,167.55999755859375,171.02000427246094,52470
2022-08-23,167.94000244140625,168.94000244140625,166.61000061035156,168.27999877929688,232086
2022-08-24,168.52000427246094,168.5800018310547,166.58999633789062,167.9199981689453,33665
2022-08-25,170.52000427246094,170.52000427246094,168.52000427246094,168.52000427246094,81586
2022-08-26,163.33999633789062,171.11000061035156,163.0,170.50999450683594,174545
2022-08-27,163.0399932861328,163.33999633789062,161.42999267578125,163.33999633789062,37181
2022-08-28,162.77000427246094,163.10000610351562,161.47999572753906,163.0399932861328,765
2022-08-29,161.97000122070312,162.99000549316406,160.0,162.88999938964844,107749
2022-08-30,159.0500030517578,163.4600067138672,157.97999572753906,161.97000122070312,104814
2022-08-31,156.24000549316406,160.74000549316406,156.11000061035156,159.0500030517578,31577
2022-09-01,158.72000122070312,159.19000244140625,154.6699981689453,156.24000549316406,296554
2022-09-02,156.24000549316406,160.4499969482422,155.22999572753906,158.72000122070312,47770
2022-09-03,155.38999938964844,156.9600067138672,155.25,156.24000549316406,808
2022-09-04,155.69000244140625,156.9199981689453,155.3800048828125,155.38999938964844,1040
2022-09-05,156.72000122070312,157.07000732421875,155.3699951171875,155.69000244140625,13682
2022-09-06,154.80999755859375,157.97999572753906,154.0800018310547,156.75,47205
2022-09-07,155.9499969482422,156.72000122070312,153.52000427246094,154.80999755859375,20773
2022-09-08,154.7899932861328,157.07000732421875,152.97999572753906,155.89999389648438,134615
2022-09-09,157.97999572753906,157.97999572753906,154.7899932861328,154.7899932861328,147736
2022-09-10,158.1300048828125,158.25999450683594,157.0,157.97999572753906,742
2022-09-11,158.4600067138672,158.4600067138672,157.1999969482422,158.1300048828125,1394
2022-09-12,164.25999450683594,164.4600067138672,157.57000732421875,158.36000061035156,19200
2022-09-13,154.17999267578125,164.91000366210938,153.72000122070312,164.25999450683594,93875
2022-09-14,156.1999969482422,157.3000030517578,153.6199951171875,154.5800018310547,106121
2022-09-15,151.32000732421875,156.27999877929688,151.32000732421875,156.1999969482422,259943
2022-09-16,150.9600067138672,151.77999877929688,148.83999633789062,151.32000732421875,469465
2022-09-17,150.6300048828125,151.8800048828125,150.5,150.97000122070312,1206
2022-09-18,151.55999755859375,152.0,150.6199951171875,150.6300048828125,6713
2022-09-19,154.99000549316406,155.0,149.0,151.55999755859375,42827
2022-09-20,156.94000244140625,158.25999450683594,153.3000030517578,155.0,25236
2022-09-21,152.5500030517578,158.5800018310547,152.24000549316406,156.94000244140625,83471
2022-09-22,153.41000366210938,155.0,151.1699981689453,152.5500030517578,169584
2022-09-23,150.47999572753906,153.5500030517578,148.8000030517578,153.41000366210938,169974
2022-09-24,151.1999969482422,151.52000427246094,150.3000030517578,150.47999572753906,256
2022-09-25,150.82000732421875,151.50999450683594,150.7899932861328,151.1999969482422,2045
2022-09-26,151.2100067138672,153.8800048828125,149.17999267578125,150.80999755859375,120462
2022-09-27,152.2100067138672,154.6999969482422,150.3000030517578,151.2100067138672,152824
2022-09-28,149.63999938964844,152.5800018310547,145.07000732421875,152.22999572753906,346673
2022-09-29,142.7899932861328,149.91000366210938,140.88999938964844,149.63999938964844,159837
2022-09-30,137.88999938964844,143.75999450683594,137.88999938964844,142.7899932861328,81109
2022-10-01,139.14999389648438,139.35000610351562,137.88999938964844,137.88999938964844,1200
2022-10-02,137.8300018310547,139.17999267578125,137.8300018310547,139.14999389648438,2285
2022-10-03,143.25999450683594,143.2899932861328,136.47000122070312,137.8300018310547,232555
2022-10-04,145.97000122070312,146.4199981689453,143.0800018310547,143.25999450683594,111873
2022-10-05,147.2899932861328,147.3000030517578,143.47000122070312,146.35000610351562,86441
2022-10-06,145.13999938964844,147.64999389648438,144.94000244140625,147.35000610351562,17350
2022-10-07,140.57000732421875,145.6300048828125,139.82000732421875,145.1300048828125,82994
2022-10-08,140.75,140.94000244140625,139.64999389648438,140.57000732421875,1556
2022-10-09,140.22999572753906,141.14999389648438,139.80999755859375,140.75,813
